vessel_volume,feed_temperature,feed_mass_flow,tr2-butene_mass_fr,feed_mass_dens,prod_mass_dens,prod_temperature
1.71,34.0,5.8056,0.974,608.4644,552.8123,61.8859
1.71,35.0,5.8056,0.974,607.2332,552.8123,61.8859
1.71,36.0,5.8056,0.9739,605.9974,551.6055,62.727
1.71,38.0,5.8056,0.9738,603.5113,549.1724,64.4094
1.71,39.0,5.8056,0.9738,602.261,547.9461,65.2504
1.71,40.0,5.8056,0.9737,601.0057,546.713,66.0915
1.71,40.0,5.8056,0.9737,601.0057,546.713,66.0915
1.71,40.0,5.8056,0.9737,601.0057,546.713,66.0915
1.71,40.0,5.8056,0.9737,601.0057,546.713,66.0915
1.71,40.0,5.8056,0.9737,601.0057,541.71,69.4554
1.71,44.0,5.8056,0.9735,595.9325,541.71,69.4554
1.71,44.0,5.8056,0.9735,595.9325,541.71,69.4554
1.71,47.0,5.8056,0.9733,592.0707,537.8804,71.977
1.71,47.0,5.8056,0.9733,592.0707,537.8804,71.977
1.71,47.0,5.8056,0.9733,592.0707,537.8804,71.977
1.71,47.0,5.8056,0.9731,588.1569,533.9799,74.4969
1.71,50.0,5.8056,0.9731,588.1569,533.9799,74.4969
1.71,51.0,5.8056,0.973,586.8402,532.6637,45.9088
1.71,16.0,5.9722,0.9743,629.906,574.6869,45.9088
1.71,16.0,5.9722,0.9743,629.906,574.6869,45.9088
1.71,16.0,5.9722,0.9743,626.4195,571.3656,48.4241
1.71,19.0,5.9722,0.9741,625.2501,570.2489,49.263
1.71,20.0,5.9722,0.9741,624.0771,569.127,50.1022
1.71,21.0,5.9722,0.974,624.0771,569.127,50.1022
1.71,22.0,5.9722,0.974,622.9003,568.0001,50.9416
1.71,24.0,5.9722,0.9739,620.5352,565.7305,52.621
1.71,24.0,5.9722,0.9739,620.5352,565.7305,52.621
1.71,24.0,5.9722,0.9739,620.5352,565.7305,52.621
1.71,27.0,5.9722,0.9737,616.958,562.2865,55.1415
1.71,28.0,5.9722,0.9737,615.7575,561.1276,55.9819
1.71,28.0,5.9722,0.9737,614.5528,559.9629,56.8225
1.71,29.0,5.9722,0.9736,614.5528,559.9629,56.8225
1.71,29.0,5.9722,0.9736,614.5528,559.9629,56.8225
1.71,29.0,5.9722,0.9736,614.5528,559.9629,56.8225
1.71,29.0,5.9722,0.9736,614.5528,559.9629,56.8225
1.71,29.0,5.9722,0.9736,614.5528,559.9629,56.8225
1.71,29.0,5.9722,0.9736,614.5528,559.9629,56.8225
1.71,35.0,5.9722,0.9733,607.2332,552.8502,61.8693
1.71,35.0,5.9722,0.9732,604.7568,550.4317,63.5507
1.71,37.0,5.9722,0.9732,603.5113,549.2122,64.3918
1.71,38.0,5.9722,0.9731,603.5113,549.2122,65.233
1.71,39.0,5.9722,0.973,602.261,547.9859,65.233
1.71,40.0,5.9722,0.973,601.0057,546.7528,66.0742
1.71,40.0,5.9722,0.9729,598.4796,544.2658,67.7565
1.71,42.0,5.9722,0.9729,597.2088,543.0118,68.5974
1.71,43.0,5.9722,0.9728,597.2088,543.0118,68.5974
1.71,44.0,5.9722,0.9727,595.9325,541.7504,69.4382
1.71,44.0,5.9722,0.9727,595.9325,541.7504,69.4382
1.71,44.0,5.9722,0.9727,595.9325,541.7504,69.4382
1.71,44.0,5.9722,0.9727,595.9325,541.7504,69.4382
1.71,44.0,5.9722,0.9727,595.9325,541.7504,69.4382
1.71,44.0,5.9722,0.9727,595.9325,541.7504,69.4382
1.71,44.0,5.9722,0.9727,595.9325,541.7504,69.4382
1.71,44.0,6.1389,0.9736,629.906,574.7222,45.8921
1.71,16.0,6.1389,0.9736,629.906,574.7222,45.8921
1.71,16.0,6.1389,0.9736,629.906,574.7222,45.8921
1.71,16.0,6.1389,0.9736,629.906,574.7222,45.8921
1.71,16.0,6.1389,0.9736,629.906,574.7222,45.8921
1.71,16.0,6.1389,0.9736,629.906,574.7222,45.8921
1.71,16.0,6.1389,0.9736,629.906,574.7222,45.8921
1.71,16.0,6.1389,0.9736,629.906,574.7222,45.8921
1.71,23.0,6.1389,0.9732,621.7197,566.9066,51.7626
1.71,24.0,6.1389,0.9732,620.5352,565.7691,52.6026
1.71,26.0,6.1389,0.973,618.1544,563.4785,54.283
1.71,27.0,6.1389,0.973,616.958,562.3253,55.1233
1.71,28.0,6.1389,0.9729,615.7575,561.1663,55.9638
1.71,28.0,6.1389,0.9729,615.7575,561.1663,55.9638
1.71,28.0,6.1389,0.9729,615.7575,561.1663,55.9638
1.71,28.0,6.1389,0.9729,615.7575,561.1663,55.9638
1.71,31.0,6.1389,0.9728,612.1306,557.6553,58.4863
1.71,31.0,6.1389,0.9727,609.691,555.2853,60.1684
1.71,33.0,6.1389,0.9726,608.4644,554.0913,61.0094
1.71,34.0,6.1389,0.9726,608.4644,554.0913,61.8506
1.71,35.0,6.1389,0.9725,607.2332,552.891,61.8506
1.71,35.0,6.1389,0.9725,607.2332,552.891,61.8506
1.71,35.0,6.1389,0.9725,607.2332,552.891,61.8506
1.71,38.0,6.1389,0.9724,603.5113,549.2516,65.2157
1.71,39.0,6.1389,0.9723,602.261,548.0256,65.2157
1.71,39.0,6.1389,0.9723,602.261,548.0256,65.2157
1.71,39.0,6.1389,0.9723,602.261,548.0256,65.2157
1.71,39.0,6.1389,0.9723,597.2088,543.0518,68.5804
1.71,43.0,6.1389,0.9721,597.2088,543.0518,68.5804
1.71,43.0,6.1389,0.9721,597.2088,543.0518,68.5804
1.71,45.0,6.1389,0.9719,594.6508,540.5218,70.2622
1.71,46.0,6.1389,0.9719,593.3636,539.2457,71.9433
1.71,47.0,6.1389,0.9718,592.0707,537.9618,71.9433
1.71,47.0,6.1389,0.9718,589.4674,535.3705,73.6235
1.71,49.0,6.1389,0.9717,589.4674,535.3705,73.6235
1.71,49.0,6.1389,0.9717,589.4674,535.3705,73.6235
1.71,49.0,6.1389,0.9717,589.4674,535.3705,73.6235
1.71,49.0,6.1389,0.9717,589.4674,573.6607,46.7095
1.71,17.0,6.3056,0.9728,628.7474,573.6607,46.7095
1.71,17.0,6.3056,0.9728,628.7474,573.6607,46.7095
1.71,17.0,6.3056,0.9728,628.7474,573.6607,46.7095
1.71,17.0,6.3056,0.9728,628.7474,573.6607,46.7095
1.71,17.0,6.3056,0.9726,622.9003,568.075,50.9059
1.71,22.0,6.3056,0.9726,622.9003,568.075,50.9059
1.71,23.0,6.3056,0.9725,621.7197,566.9447,51.7444
1.71,23.0,6.3056,0.9725,621.7197,566.9447,51.7444
1.71,23.0,6.3056,0.9725,621.7197,566.9447,51.7444
1.71,23.0,6.3056,0.9723,616.958,562.362,55.1065
1.71,28.0,6.3056,0.9722,615.7575,561.205,55.9457
1.71,28.0,6.3056,0.9722,615.7575,561.205,55.9457
1.71,28.0,6.3056,0.9722,615.7575,561.205,55.9457
1.71,28.0,6.3056,0.9722,615.7575,561.205,55.9457
1.71,28.0,6.3056,0.9722,615.7575,561.205,55.9457
1.71,28.0,6.3056,0.9719,609.691,555.322,60.1523
1.71,33.0,6.3056,0.9719,609.691,555.322,60.1523
1.71,33.0,6.3056,0.9719,607.2332,552.9301,61.8331
1.71,35.0,6.3056,0.9718,605.9974,551.7237,62.6743
1.71,36.0,6.3056,0.9718,605.9974,551.7237,62.6743
1.71,36.0,6.3056,0.9718,605.9974,551.7237,62.6743
1.71,36.0,6.3056,0.9718,605.9974,551.7237,62.6743
1.71,36.0,6.3056,0.9718,605.9974,551.7237,62.6743
1.71,36.0,6.3056,0.9718,605.9974,551.7237,66.8826
1.71,41.0,6.3056,0.9715,598.4796,544.3459,67.7221
1.71,42.0,6.3056,0.9714,598.4796,544.3459,67.7221
1.71,42.0,6.3056,0.9714,598.4796,544.3459,67.7221
1.71,42.0,6.3056,0.9714,598.4796,540.5621,70.2453
1.71,45.0,6.3056,0.9711,593.3636,539.2861,71.0859
1.71,47.0,6.3056,0.9711,592.0707,538.0023,71.9265
1.71,47.0,6.3056,0.9711,592.0707,538.0023,71.9265
1.71,47.0,6.3056,0.9711,592.0707,538.0023,71.9265
1.71,49.0,6.3056,0.9709,589.4674,535.4113,73.6069
1.71,49.0,6.3056,0.9709,589.4674,535.4113,75.2865
1.71,51.0,6.3056,0.9722,629.906,574.8007,45.8524
1.71,16.0,6.4722,0.9722,629.906,574.8007,45.8524
1.71,16.0,6.4722,0.9722,629.906,574.8007,45.8524
1.71,19.0,6.4722,0.972,626.4195,571.4799,48.3683
1.71,19.0,6.4722,0.972,626.4195,571.4799,48.3683
1.71,19.0,6.4722,0.972,626.4195,571.4799,48.3683
1.71,22.0,6.4722,0.9718,622.9003,568.1148,50.8863
1.71,22.0,6.4722,0.9718,622.9003,568.1148,50.8863
1.71,22.0,6.4722,0.9718,622.9003,568.1148,50.8863
1.71,22.0,6.4722,0.9717,619.3468,564.7034,53.4063
1.71,25.0,6.4722,0.9716,618.1544,563.5557,54.2465
1.71,26.0,6.4722,0.9716,618.1544,563.5557,54.2465
1.71,27.0,6.4722,0.9716,616.958,562.4025,55.087
1.71,29.0,6.4722,0.9715,614.5528,560.0791,56.7686
1.71,29.0,6.4722,0.9715,614.5528,560.0791,56.7686
1.71,29.0,6.4722,0.9715,614.5528,560.0791,56.7686
1.71,32.0,6.4722,0.9713,610.913,556.5512,59.2917
1.71,32.0,6.4722,0.9713,610.913,556.5512,59.2917
1.71,32.0,6.4722,0.9712,608.4644,554.1694,60.9742
1.71,34.0,6.4722,0.9712,608.4644,554.1694,60.9742
1.71,34.0,6.4722,0.9712,608.4644,554.1694,60.9742
1.71,36.0,6.4722,0.971,605.9974,551.7653,62.6553
1.71,37.0,6.4722,0.971,604.7568,550.5502,63.4983
1.71,37.0,6.4722,0.971,602.261,548.1046,65.1812
1.71,40.0,6.4722,0.9708,601.0057,546.872,66.0224
1.71,40.0,6.4722,0.9708,601.0057,546.872,66.0224
1.71,40.0,6.4722,0.9708,601.0057,544.3856,67.7052
1.71,42.0,6.4722,0.9707,598.4796,544.3856,67.7052
1.71,42.0,6.4722,0.9707,598.4796,544.3856,67.7052
1.71,42.0,6.4722,0.9707,594.6508,540.6023,70.2284
1.71,46.0,6.4722,0.9704,593.3636,539.3264,71.0691
1.71,46.0,6.4722,0.9704,593.3636,539.3264,71.0691
1.71,46.0,6.4722,0.9704,593.3636,539.3264,71.0691
1.71,46.0,6.4722,0.9704,593.3636,539.3264,71.0691
1.71,46.0,6.4722,0.9704,593.3636,534.1412,74.4322
1.71,50.0,6.4722,0.9701,588.1569,534.1412,74.4322
1.71,50.0,6.4722,0.9701,588.1569,534.1412,74.4322
1.71,50.0,6.4722,0.9701,588.1569,534.1412,74.4322
1.71,50.0,6.4722,0.9701,588.1569,534.1412,74.4322
1.71,18.0,6.6389,0.9714,627.5852,572.6296,47.5107
1.71,19.0,6.6389,0.9713,626.4195,571.5181,48.3496
1.71,20.0,6.6389,0.9713,625.2501,570.4014,49.1888
1.71,20.0,6.6389,0.9713,625.2501,570.4014,49.1888
1.71,20.0,6.6389,0.9713,625.2501,570.4014,49.1888
1.71,20.0,6.6389,0.9713,625.2501,570.4014,49.1888
1.71,25.0,6.6389,0.971,619.3468,564.7402,53.3892
1.71,25.0,6.6389,0.971,619.3468,564.7402,53.3892
1.71,25.0,6.6389,0.971,619.3468,564.7402,53.3892
1.71,28.0,6.6389,0.9708,615.7575,561.2821,55.9098
1.71,28.0,6.6389,0.9707,614.5528,560.1179,56.7506
1.71,29.0,6.6389,0.9707,614.5528,560.1179,57.5916
1.71,30.0,6.6389,0.9707,613.3439,558.9478,57.5916
1.71,31.0,6.6389,0.9706,612.1306,557.772,58.4327
1.71,31.0,6.6389,0.9705,609.691,555.4023,60.1153
1.71,33.0,6.6389,0.9705,609.691,555.4023,60.1153
1.71,33.0,6.6389,0.9705,609.691,555.4023,60.1153
1.71,36.0,6.6389,0.9703,605.9974,551.8021,62.6395
1.71,36.0,6.6389,0.9703,605.9974,551.8021,62.6395
1.71,36.0,6.6389,0.9703,603.5113,549.3701,64.3224
1.71,38.0,6.6389,0.9702,603.5113,549.3701,64.3224
1.71,38.0,6.6389,0.9702,603.5113,549.3701,64.3224
1.71,38.0,6.6389,0.9702,603.5113,549.3701,64.3224
1.71,38.0,6.6389,0.9702,603.5113,549.3701,64.3224
1.71,43.0,6.6389,0.9699,597.2088,543.1695,68.5308
1.71,43.0,6.6389,0.9699,597.2088,543.1695,68.5308
1.71,43.0,6.6389,0.9699,597.2088,540.6424,70.2115
1.71,45.0,6.6389,0.9697,593.3636,539.3667,71.0523
1.71,46.0,6.6389,0.9696,592.0707,538.0831,71.8931
1.71,47.0,6.6389,0.9696,592.0707,538.0831,71.8931
1.71,47.0,6.6389,0.9696,592.0707,538.0831,73.5737
1.71,49.0,6.6389,0.9694,589.4674,535.4925,73.5737
1.71,49.0,6.6389,0.9693,586.8402,532.869,75.2536
1.71,16.0,6.8056,0.9708,629.906,574.8763,45.8149
1.71,17.0,6.8056,0.9707,628.7474,573.7744,46.6533
1.71,17.0,6.8056,0.9707,628.7474,573.7744,46.6533
1.71,17.0,6.8056,0.9707,628.7474,573.7744,46.6533
1.71,17.0,6.8056,0.9706,625.2501,570.4393,49.1704
1.71,20.0,6.8056,0.9706,625.2501,570.4393,49.1704
1.71,20.0,6.8056,0.9706,625.2501,570.4393,49.1704
1.71,23.0,6.8056,0.9704,621.7197,567.0593,51.6895
1.71,23.0,6.8056,0.9704,621.7197,567.0593,51.6895
1.71,23.0,6.8056,0.9704,621.7197,567.0593,51.6895
1.71,25.0,6.8056,0.9703,619.3468,564.78,53.3699
1.71,25.0,6.8056,0.9703,619.3468,564.78,53.3699
1.71,25.0,6.8056,0.9703,619.3468,564.78,53.3699
1.71,29.0,6.8056,0.97,614.5528,560.1546,56.734
1.71,30.0,6.8056,0.97,613.3439,558.9865,57.5737
1.71,30.0,6.8056,0.9699,612.1306,557.8107,58.4149
1.71,31.0,6.8056,0.9699,612.1306,557.8107,59.2562
1.71,32.0,6.8056,0.9699,610.913,556.6291,59.2562
1.71,32.0,6.8056,0.9699,610.913,556.6291,59.2562
1.71,32.0,6.8056,0.9699,610.913,556.6291,59.2562
1.71,36.0,6.8056,0.9696,605.9974,551.8412,62.622
1.71,37.0,6.8056,0.9695,604.7568,550.6287,63.4635
1.71,37.0,6.8056,0.9695,603.5113,549.4096,64.305
1.71,38.0,6.8056,0.9695,603.5113,549.4096,64.305
1.71,38.0,6.8056,0.9695,603.5113,549.4096,64.305
1.71,38.0,6.8056,0.9693,599.7452,545.7116,66.8296
1.71,41.0,6.8056,0.9693,599.7452,545.7116,66.8296
1.71,41.0,6.8056,0.9693,599.7452,545.7116,66.8296
1.71,41.0,6.8056,0.9693,599.7452,541.9507,69.3536
1.71,44.0,6.8056,0.9691,595.9325,541.9507,69.3536
1.71,44.0,6.8056,0.9691,593.3636,539.4067,71.0357
1.71,46.0,6.8056,0.9689,593.3636,538.1234,71.8764
1.71,47.0,6.8056,0.9688,592.0707,536.832,72.717
1.71,49.0,6.8056,0.9687,589.4674,535.5326,73.5575
1.71,49.0,6.8056,0.9687,589.4674,535.5326,73.5575
1.71,49.0,6.8056,0.9686,586.8402,532.9098,75.2372
1.71,16.0,6.9722,0.9701,629.906,574.914,45.7961
1.71,16.0,6.9722,0.9701,629.906,574.914,45.7961
1.71,16.0,6.9722,0.9701,629.906,574.914,45.7961
1.71,18.0,6.9722,0.97,627.5852,572.7053,47.4735
1.71,20.0,6.9722,0.9699,625.2501,570.4772,49.1519
1.71,20.0,6.9722,0.9699,624.0771,569.3558,49.9914
1.71,21.0,6.9722,0.9698,624.0771,569.3558,50.8312
1.71,22.0,6.9722,0.9697,622.9003,568.2292,50.8312
1.71,22.0,6.9722,0.9697,620.5352,565.9605,52.5114
1.71,24.0,6.9722,0.9696,620.5352,565.9605,53.3517
1.71,25.0,6.9722,0.9696,619.3468,564.8184,53.3517
1.71,25.0,6.9722,0.9696,619.3468,564.8184,53.3517
1.71,25.0,6.9722,0.9696,619.3468,564.8184,53.3517
1.71,25.0,6.9722,0.9696,619.3468,564.8184,53.3517
1.71,25.0,6.9722,0.9693,613.3439,559.0234,57.5571
1.71,30.0,6.9722,0.9692,612.1306,557.8494,58.3971
1.71,31.0,6.9722,0.9692,612.1306,557.8494,58.3971
1.71,31.0,6.9722,0.9692,612.1306,557.8494,58.3971
1.71,31.0,6.9722,0.9692,612.1306,557.8494,60.9215
1.71,34.0,6.9722,0.969,608.4644,554.2864,60.9215
1.71,34.0,6.9722,0.969,608.4644,554.2864,60.9215
1.71,37.0,6.9722,0.9688,604.7568,550.6678,63.4462
1.71,37.0,6.9722,0.9688,604.7568,550.6678,63.4462
1.71,37.0,6.9722,0.9688,604.7568,550.6678,63.4462
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,39.0,6.9722,0.9687,602.261,548.223,65.1294
1.71,50.0,6.9722,0.9679,588.1569,534.2657,74.3812
1.71,51.0,6.9722,0.9694,629.906,574.9517,45.7775
1.71,16.0,7.1389,0.9694,628.7474,573.8499,46.616
1.71,17.0,7.1389,0.9693,628.7474,572.7432,47.4549
1.71,18.0,7.1389,0.9693,627.5852,572.7432,47.4549
1.71,18.0,7.1389,0.9693,627.5852,572.7432,47.4549
1.71,18.0,7.1389,0.9693,627.5852,572.7432,47.4549
1.71,21.0,7.1389,0.9691,624.0771,569.3936,49.9731
1.71,22.0,7.1389,0.969,622.9003,568.2672,50.8128
1.71,24.0,7.1389,0.9689,620.5352,565.9986,52.4932
1.71,25.0,7.1389,0.9689,619.3468,564.8566,53.3336
1.71,25.0,7.1389,0.9689,619.3468,564.8566,53.3336
1.71,25.0,7.1389,0.9689,619.3468,564.8566,53.3336
1.71,28.0,7.1389,0.9687,615.7575,561.3975,55.856
1.71,29.0,7.1389,0.9686,614.5528,560.2335,56.6969
1.71,29.0,7.1389,0.9686,614.5528,560.2335,56.6969
1.71,29.0,7.1389,0.9686,614.5528,560.2335,56.6969
1.71,29.0,7.1389,0.9686,610.913,556.7064,59.2209
1.71,32.0,7.1389,0.9684,610.913,556.7064,59.2209
1.71,32.0,7.1389,0.9684,610.913,556.7064,59.2209
1.71,32.0,7.1389,0.9684,610.913,556.7064,59.2209
1.71,32.0,7.1389,0.9684,610.913,556.7064,59.2209
1.71,36.0,7.1389,0.9682,605.9974,551.9194,62.5872
1.71,36.0,7.1389,0.9682,605.9974,551.9194,62.5872
1.71,36.0,7.1389,0.968,602.261,548.2623,65.1122
1.71,39.0,7.1389,0.968,602.261,548.2623,65.1122
1.71,39.0,7.1389,0.968,602.261,548.2623,65.1122
1.71,39.0,7.1389,0.968,602.261,548.2623,65.1122
1.71,39.0,7.1389,0.968,602.261,548.2623,65.1122
1.71,39.0,7.1389,0.968,602.261,548.2623,65.1122
1.71,39.0,7.1389,0.968,602.261,548.2623,70.1611
1.71,45.0,7.1389,0.9674,593.3636,539.487,71.0021
1.71,46.0,7.1389,0.9674,593.3636,539.487,71.0021
1.71,46.0,7.1389,0.9674,593.3636,539.487,71.0021
1.71,46.0,7.1389,0.9672,589.4674,535.6134,73.5245
1.71,49.0,7.1389,0.9672,589.4674,535.6134,73.5245
1.71,49.0,7.1389,0.9672,589.4674,535.6134,73.5245
1.71,49.0,7.1389,0.9672,589.4674,535.6134,73.5245
1.71,49.0,7.3056,0.9686,628.7474,573.8874,46.5975
1.71,17.0,7.3056,0.9686,628.7474,573.8874,46.5975
1.71,17.0,7.3056,0.9686,628.7474,573.8874,46.5975
1.71,17.0,7.3056,0.9686,628.7474,573.8874,46.5975
1.71,17.0,7.3056,0.9686,628.7474,573.8874,46.5975
1.71,21.0,7.3056,0.9684,624.0771,569.4298,49.956
1.71,21.0,7.3056,0.9684,624.0771,569.4298,49.956
1.71,23.0,7.3056,0.9683,621.7197,567.1735,51.6348
1.71,23.0,7.3056,0.9683,619.3468,564.8946,53.3156
1.71,25.0,7.3056,0.9682,619.3468,564.8946,53.3156
1.71,26.0,7.3056,0.9681,618.1544,563.7473,54.1561
1.71,26.0,7.3056,0.968,615.7575,561.4358,55.8381
1.71,28.0,7.3056,0.968,615.7575,560.2719,56.6791
1.71,29.0,7.3056,0.9679,614.5528,560.2719,56.6791
1.71,29.0,7.3056,0.9679,614.5528,560.2719,56.6791
1.71,29.0,7.3056,0.9677,610.913,556.745,59.2033
1.71,33.0,7.3056,0.9676,609.691,555.5577,60.0447
1.71,33.0,7.3056,0.9676,609.691,555.5577,60.0447
1.71,33.0,7.3056,0.9676,609.691,555.5577,60.0447
1.71,33.0,7.3056,0.9676,609.691,555.5577,60.0447
1.71,33.0,7.3056,0.9676,609.691,555.5577,60.0447
1.71,33.0,7.3056,0.9673,603.5113,549.5248,64.2549
1.71,38.0,7.3056,0.9673,603.5113,549.5248,64.2549
1.71,38.0,7.3056,0.9673,603.5113,549.5248,65.9368
1.71,40.0,7.3056,0.9672,601.0057,547.0692,65.9368
1.71,40.0,7.3056,0.9672,601.0057,547.0692,65.9368
1.71,40.0,7.3056,0.9672,601.0057,543.3307,68.4616
1.71,43.0,7.3056,0.9669,597.2088,543.3307,68.4616
1.71,43.0,7.3056,0.9668,594.6508,540.8023,70.1444
1.71,45.0,7.3056,0.9667,593.3636,539.527,70.9854
1.71,46.0,7.3056,0.9666,592.0707,538.2438,71.8265
1.71,47.0,7.3056,0.9666,592.0707,538.2438,71.8265
1.71,47.0,7.3056,0.9666,592.0707,538.2438,71.8265
1.71,47.0,7.3056,0.9666,592.0707,534.3466,74.3484
1.71,50.0,7.3056,0.9664,588.1569,534.3466,74.3484
1.71,50.0,7.3056,0.9664,588.1569,534.3466,45.7402
1.71,16.0,7.4722,0.968,629.906,575.0268,45.7402
1.71,16.0,7.4722,0.968,629.906,575.0268,45.7402
1.71,16.0,7.4722,0.968,629.906,575.0268,48.2572
1.71,19.0,7.4722,0.9678,626.4195,571.707,49.0966
1.71,20.0,7.4722,0.9678,625.2501,570.5908,49.0966
1.71,21.0,7.4722,0.9677,624.0771,569.4694,49.9363
1.71,21.0,7.4722,0.9677,624.0771,569.4694,49.9363
1.71,23.0,7.4722,0.9676,621.7197,567.2114,51.6166
1.71,24.0,7.4722,0.9675,620.5352,566.0748,52.4568
1.71,24.0,7.4722,0.9675,620.5352,566.0748,52.4568
1.71,24.0,7.4722,0.9675,620.5352,566.0748,52.4568
1.71,24.0,7.4722,0.9675,620.5352,566.0748,52.4568
1.71,24.0,7.4722,0.9675,620.5352,566.0748,52.4568
1.71,30.0,7.4722,0.9671,613.3439,559.1406,57.5026
1.71,30.0,7.4722,0.9671,613.3439,559.1406,57.5026
1.71,30.0,7.4722,0.9671,613.3439,559.1406,57.5026
1.71,30.0,7.4722,0.9671,613.3439,559.1406,57.5026
1.71,30.0,7.4722,0.9671,613.3439,559.1406,57.5026
1.71,30.0,7.4722,0.9671,613.3439,559.1406,57.5026
1.71,30.0,7.4722,0.9671,613.3439,559.1406,57.5026
1.71,30.0,7.4722,0.9671,613.3439,559.1406,57.5026
1.71,30.0,7.4722,0.9666,603.5113,549.5649,64.237
1.71,38.0,7.4722,0.9666,603.5113,549.5649,64.237
1.71,38.0,7.4722,0.9666,603.5113,549.5649,64.237
1.71,40.0,7.4722,0.9664,601.0057,547.1085,65.9197
1.71,40.0,7.4722,0.9663,598.4796,544.6234,67.6031
1.71,42.0,7.4722,0.9662,597.2088,543.3704,68.4446
1.71,43.0,7.4722,0.9662,597.2088,543.3704,68.4446
1.71,44.0,7.4722,0.9661,595.9325,542.11,69.2861
1.71,46.0,7.4722,0.966,593.3636,539.5667,70.9689
1.71,46.0,7.4722,0.966,593.3636,539.5667,71.8099
1.71,47.0,7.4722,0.9659,592.0707,538.2839,71.8099
1.71,47.0,7.4722,0.9659,592.0707,538.2839,71.8099
1.71,49.0,7.4722,0.9657,589.4674,535.6945,73.4912
1.71,51.0,7.4722,0.9656,586.8402,533.0723,75.1719
1.71,16.0,7.6389,0.9673,629.906,575.0642,45.7215
1.71,16.0,7.6389,0.9673,629.906,575.0642,45.7215
1.71,16.0,7.6389,0.9673,629.906,575.0642,45.7215
1.71,16.0,7.6389,0.9673,626.4195,571.7446,48.2388
1.71,19.0,7.6389,0.9671,625.2501,570.6285,49.0782
1.71,20.0,7.6389,0.9671,625.2501,569.5072,49.918
1.71,21.0,7.6389,0.967,624.0771,569.5072,49.918
1.71,23.0,7.6389,0.9669,621.7197,567.2493,51.5984
1.71,23.0,7.6389,0.9668,620.5352,566.1127,52.4387
1.71,24.0,7.6389,0.9668,620.5352,564.9708,53.2794
1.71,25.0,7.6389,0.9668,619.3468,564.9708,54.1202
1.71,26.0,7.6389,0.9667,618.1544,563.8235,54.1202
1.71,26.0,7.6389,0.9667,618.1544,563.8235,54.1202
1.71,26.0,7.6389,0.9667,618.1544,563.8235,54.1202
1.71,30.0,7.6389,0.9664,613.3439,559.1771,57.4862
1.71,30.0,7.6389,0.9664,613.3439,559.1771,57.4862
1.71,30.0,7.6389,0.9664,613.3439,556.8221,59.1681
1.71,33.0,7.6389,0.9662,609.691,555.635,60.0096
1.71,33.0,7.6389,0.9662,609.691,555.635,60.0096
1.71,33.0,7.6389,0.9662,607.2332,553.2419,61.6933
1.71,36.0,7.6389,0.966,605.9974,552.0363,62.5351
1.71,36.0,7.6389,0.966,605.9974,552.0363,62.5351
1.71,36.0,7.6389,0.966,603.5113,549.6052,64.2189
1.71,38.0,7.6389,0.9659,602.261,548.38,65.0607
1.71,39.0,7.6389,0.9658,601.0057,547.1479,65.9026
1.71,40.0,7.6389,0.9657,601.0057,547.1479,65.9026
1.71,40.0,7.6389,0.9657,601.0057,547.1479,65.9026
1.71,40.0,7.6389,0.9657,601.0057,547.1479,65.9026
1.71,40.0,7.6389,0.9657,601.0057,547.1479,65.9026
1.71,40.0,7.6389,0.9657,601.0057,547.1479,65.9026
1.71,40.0,7.6389,0.9657,601.0057,547.1479,70.9523
1.71,46.0,7.6389,0.9652,592.0707,538.3238,71.7933
1.71,47.0,7.6389,0.9652,592.0707,538.3238,71.7933
1.71,48.0,7.6389,0.9651,590.772,535.7344,73.475
1.71,49.0,7.6389,0.965,588.1569,534.4276,74.3156
1.71,50.0,7.6389,0.9649,588.1569,534.4276,74.3156
1.71,50.0,7.6389,0.9649,588.1569,534.4276,74.3156
1.71,50.0,7.6389,0.9649,588.1569,534.4276,74.3156
1.71,17.0,7.8056,0.9666,628.7474,574.0,46.5418
1.71,17.0,7.8056,0.9666,628.7474,574.0,46.5418
1.71,17.0,7.8056,0.9666,628.7474,574.0,46.5418
1.71,20.0,7.8056,0.9664,625.2501,570.666,49.06
1.71,20.0,7.8056,0.9664,625.2501,570.666,49.06
1.71,20.0,7.8056,0.9662,621.7197,567.2871,51.5803
1.71,23.0,7.8056,0.9661,620.5352,566.1506,52.4207
1.71,24.0,7.8056,0.9661,619.3468,565.0087,53.2613
1.71,25.0,7.8056,0.9661,619.3468,565.0087,53.2613
1.71,26.0,7.8056,0.966,618.1544,563.8615,54.1022
1.71,26.0,7.8056,0.966,618.1544,563.8615,54.1022
1.71,26.0,7.8056,0.966,618.1544,563.8615,54.1022
1.71,26.0,7.8056,0.9657,613.3439,559.2154,57.4685
